Issue ID,Issue Name,Stance ID,Database ID,Statement,Reference URL,Locale
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzNzQ=,9079374,"Jeff also recognizes that a key part of retention is empowering teachers to be creative in their classrooms. Many educators have expressed frustration with the growing trend of scripted, rigid curricula that limits their ability to personalize instruction. Jeff believes that educators should be trusted to design classrooms that reflect the unique needs and personalities of their students. This approach fosters a more positive and creative work environment, which in turn helps retain teachers.",https://www.jeffwrightforwisconsin.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzNzM=,9079373,"Jeff will rebuild DPI’s relationship not only with MPS but with all large districts from day one. He will reestablish regular communication to serve as a better resource for these key district leaders. This regular communication will make him a better advocate in the legislature for MPS, Madison, and other districts. Through these strengthened partnerships, the DPI will work to elevate standards of excellence across all Wisconsin public schools. ",https://www.jeffwrightforwisconsin.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzODc=,9079387,"DPI must become a transparent, predictable, and innovative agency that truly partners with schools. Under Brittany's leadership, DPI will implement clear processes and best practices, foster innovation, and provide schools with the guidance and support they need to deliver quality instruction. Brittany will create a forward-facing DPI, with an online dashboard for public access to school finances and performance, and clear guidance for schools and school boards.",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzODY=,9079386,"This is simple: We need to refocus education on teaching reading, writing, and math. These fundamental skills are the foundation of lifelong success, enabling students to pursue meaningful jobs, attend college, or master a trade. Wisconsin kids need an education grounded in the basics that they can build on to achieve their dreams.",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzODU=,9079385,Brittany wants to reward quality teachers with the respect and pay they deserve and will work to ensure school funding reaches the classroom. Brittany supports increasing the reimbursement rate for special education services and rural transportation. She is also the only candidate for Superintendent supporting changes to the way choice and charter students are funded to eliminate the impact on and reduce local property taxes.,https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzODQ=,9079384,"This is simple: We need to refocus education on teaching reading, writing, and math. These fundamental skills are the foundation of lifelong success, enabling students to pursue meaningful jobs, attend college, or master a trade. Wisconsin kids need an education grounded in the basics that they can build on to achieve their dreams.",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzODM=,9079383,"Brittany is the only candidate for DPI Superintendent who supports school choice for Wisconsin families. Brittany believes a parent is a child’s first teacher and lifelong advocate, and that active parent engagement makes a school a better, stronger environment for learning. She will transform DPI to be a partner in helping parents champion their children’s education, holding leaders accountable, and supporting excellent schools.",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzODI=,9079382,"Brittany will restore high academic standards for Wisconsin kids. In her 25+ year career, one thing has become crystal clear to her: Kids rise to meet expectations set for them. And restoring high standards is a critical step to ensuring every Wisconsin child has an opportunity for a bright future.",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzOTE=,9079391,Jill Underly knows that careers in the skilled trades are good-paying jobs that are badly needed. That’s why Underly raised the standards in career and technical education and invested in creating more opportunities for kids in middle and high school to receive hands-on experience to better prepare for the workforce and today’s economy.,https://www.underlyforwi.com/accomplishments,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzOTA=,9079390,"As State Superintendent, Jill Underly worked with Republicans and Democrats to pass a new bipartisan literacy law that will help improve young kids’ reading abilities. The new law hires more reading coaches and shifts students to phonics-based reading instruction for 4-year-old kindergarten through third grade",https://www.underlyforwi.com/accomplishments,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzODk=,9079389,"Secured federal grants to provide millions in funding for mental health services in schools, including peer-to-peer suicide prevention programs and expanded substance abuse prevention initiatives.",https://www.underlyforwi.com/accomplishments,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzkzODg=,9079388," Jill has advocated for fair pay, benefits, and working conditions, emphasizing the importance of professional respect and dignity for teachers.",https://www.underlyforwi.com/accomplishments,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzMTk=,9078319,"Stan is committed to ensuring every child in the Central Valley has access to a high-quality education that prepares them for success. He supports efforts to expand vocational training and job skills programs so that our students are matched with jobs that meet the demands of today’s economy, ensuring a brighter future for our region.",https://stanellisforassembly.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgwMzk=,9078039,"Support educators with better pay, classroom discipline and less red tape.",http://bryanloganok.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgwNDg=,9078048,"A strong education system equips students with the skills needed for future careers, driving our economic growth and community prosperity.",https://www.votedavidnelson.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODE2MjY=,9081626,Flat Rate Cyber Charter Tuition Reform,https://www.friendsofjamesmalone.org/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODQyNjA=,9084260,"Brittany is the only candidate for DPI Superintendent who supports school choice for Wisconsin families. Brittany believes a parent is a child’s first teacher and lifelong advocate, and that active parent engagement makes a school a better, stronger environment for learning. She will transform DPI to be a partner in helping parents champion their children’s education, holding leaders accountable, and supporting excellent schools.",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODQyNTk=,9084259,"This is simple: We need to refocus education on teaching reading, writing, and math. These fundamental skills are the foundation of lifelong success, enabling students to pursue meaningful jobs, attend college, or master a trade. Wisconsin kids need an education grounded in the basics that they can build on to achieve their dreams.",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODQyNTg=,9084258,"Brittany will restore high academic standards for Wisconsin kids. In her 25+ year career, one thing has become crystal clear to her: Kids rise to meet expectations set for them. And restoring high standards is a critical step to ensuring every Wisconsin child has an opportunity for a bright future.",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODQyNTc=,9084257,"DPI must become a transparent, predictable, and innovative agency that truly partners with schools. Under Brittany's leadership, DPI will implement clear processes and best practices, foster innovation, and provide schools with the guidance and support they need to deliver quality instruction. Brittany will create a forward-facing DPI, with an online dashboard for public access to school finances and performance, and clear guidance for schools and school boards.",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODQyNTY=,9084256,Brittany wants to reward quality teachers with the respect and pay they deserve and will work to ensure school funding reaches the classroom. Brittany supports increasing the reimbursement rate for special education services and rural transportation. She is also the only candidate for Superintendent supporting changes to the way choice and charter students are funded to eliminate the impact on and reduce local property taxes.,https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODQyNTU=,9084255,"This is simple: We need to refocus education on teaching reading, writing, and math. These fundamental skills are the foundation of lifelong success, enabling students to pursue meaningful jobs, attend college, or master a trade. Wisconsin kids need an education grounded in the basics that they can build on to achieve their dreams.",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODQyNTQ=,9084254,"A former educator and union member, Jill has advocated for fair pay, benefits, and working conditions, emphasizing the importance of professional respect and dignity for teachers.",https://www.underlyforwi.com/accomplishments,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODQyNTM=,9084253,"Her leadership is focused on supporting teachers, investing in students, and protecting public education at every level.",https://www.underlyforwi.com/accomplishments,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzg5ODM=,9078983,Ensure students have ample opportunities to pursue higher education without the burden of a lifetime of debt,https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzg5NzY=,9078976,Provide educators with competitive salaries and professional development resources,https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzg5NzU=,9078975,"Increase funding for public schools, with a focus on schools in low-income areas to reduce disparities in educational resources",https://gayforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNg==,Education,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODAyOTk=,9080299,"Eliminating the U.S Department of Education, which the current administration has vowed to do, is not a wise idea. Money is not everything, but school funding levels reflect the value that we place on the education of our kids. Let’s not sacrifice our children’s potential on the questionable altar of cost-cutting. A federal Department of Education demonstrates how important education is to our nation’s future.",https://joshweil.us/issue/reset-economy-for-workers/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1NjA=,9077560,Overtime workers and those who work for tips are some of the hardest workers in our Commonwealth. It’s time we get the government off their backs and let them keep more of their hard-earned money. ,https://tumayforva.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1NTc=,9077557,I will lead the fight to repeal the car tax and grocery tax. I will never vote to increase your taxes and will fight to lower your taxes and remove costly and burdensome regulations that slow growth and hamstring our businesses. I will support and advance pro-business policies that create and keep jobs in the 32nd District and oppose any new unnecessary regulations.,https://tumayforva.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2OTc=,9077697,We should rely more on progressive taxes like income taxes and less on sales taxes.,https://www.peterwagenius.org/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2Mjk=,9077629,"Amal will push for grants, low-interest loans, and tax incentives to support small business owners, particularly women and people of color.",https://www.amalforsenate.org/amals-policy-platform,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MjU=,9077625,She also supports raising the minimum wage and expanding childcare access to help working families thrive.,https://www.amalforsenate.org/amals-policy-platform,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc3MDQ=,9077704,Advocate for responsible budgeting to reduce waste and fraud to keep more money in your pocket.,https://abigailwolters.com/index.html,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0NDU=,9077445,"If elected to Congress, I pledge to support tax cuts wherever possible to ensure families can keep as many of their hard-earned dollars as possible.",https://aarondimmock.org/#issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0NDQ=,9077444,"If elected to Congress, I will work to enact fiscally responsible budgets that reduce spending while keeping the government open.",https://aarondimmock.org/#issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1MTM=,9077513,Tax Cuts That Matter: Provide sweeping tax relief for workers and eliminate taxes on tips.,https://johnmillsforcongress.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1MjY=,9077526,"No taxes on Social Security, pensions, or tips. He will work with the State of Florida in reducing or eliminating property taxes.  Lower taxes for all Americans. ",https://www.votekevingaffney.com/issues/sample_issue,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1MTk=,9077519,He will propose a Constitutional Amendment to balance the budget. He fully supports DOGE. ,https://www.votekevingaffney.com/issues/sample_issue,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0NzM=,9077473,"Taxation is theft — especially when the federal government uses your hard-earned money to fund bureaucracies that overreach, mismanage, and harm American prosperity. It’s time to put an end to the IRS and federal income taxes, as we know it today. Let Americans keep more of what they earn and decide how best to invest in their own future. I will champion a system where Americans keep more of their money and Washington’s power is reduced. The time to restore economic freedom is now.",https://valentinoforcongress.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4ODU=,9077885,Advocate for responsible budgeting to reduce waste and fraud to keep more money in your pocket.,https://abigailwolters.com/index.html,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzNjA=,9078360,"While we fight for passage in the legislature, we need to partner with local governments to support small businesses in adapting to wage increases through tax credits and incentives.",https://anderson2025.org/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzNTE=,9078351,I believe we need to eliminate regressive loopholes and ensure corporations and high-income individuals contribute fairly.,https://anderson2025.org/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzNDU=,9078345,"My mission is to streamline government functions, reduce wasteful spending, and lower taxes for all residents of District 23.",https://jesseregan.com/blueprint/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgzMTU=,9078315,"Jimmy believes in providing support for the vulnerable and those in need, but emphasizes a hand up, not a handout. To fund essential services like education, healthcare, and affordable housing, he advocates for large corporations to pay their fair share in taxes, while reducing the burden on middle-class families. By slashing wasteful spending and implementing a more equitable tax system, Jimmy is fighting for a stronger, more inclusive Orange County.",https://www.jimmyphamca.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzgwMzM=,9078033,"Lets reduce the tax incentives to major corporations, they come in tax free, hire 1000 workers, the workers pay taxes that fund the state, why would it be so bad if the corporations paid their fair share?",https://www.edjollyforsenate2025.com/about.html,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODE2MzU=,9081635,Josh believes in being a good steward of the taxpayers’ infrastructure,https://www.joinjoshparsons.com/accomplishments/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODE2MjQ=,9081624,Promoting Property Tax Relief for Seniors,https://www.friendsofjamesmalone.org/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODQ1MDY=,9084506,"Brittany wants to fix the current funding formula and shift a greater share of the financial burden back to the state instead of local property taxes. She wants more funding to reach the classroom and reward great teachers, and supports increasing the reimbursement rates for special education and rural transportation. Brittany will work with the legislature and the governor’s office to modernize the school funding formula. Brittany supports “decoupling” funding for choice and charter students fr",https://kinserforwikids.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODAzMTc=,9080317,Want to make April 15th just another spring day? The Fair Tax is the best way forward. I am determined to lower taxes and ensure you control more of the money you earn.,https://www.andrewparrottforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODAzMTM=,9080313,"Government funding of an NGO makes it a governmental organization. These entities have been exposed as funnels into the pipeline of waste, fraud, and abuse. If you think your causes are a good idea, you pay for them. This will be democracy in action; voting with your dollars. You can hold accountable those who you charge with spending those dollars.",https://www.andrewparrottforcongress.com/issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNDY=,Taxes / Budget,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwODAyOTY=,9080296,"Increase child tax credits by $5,000 per dependent",https://joshweil.us/issue/reset-economy-for-workers/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1NTk=,9077559,"I will oppose radical, pro-crime policies such as raising the felony larceny threshold or eliminating cash bail. In addition, I will work with local and state law enforcement to ensure we continue to report criminal illegal immigrants to ICE. I am also a strong supporter of the Second Amendment and will fight for every Virginian’s right to defend themselves.",https://tumayforva.com/issues/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4MDU=,9077805," ​Advocating for community-centered approaches to reduce crime, improve police accountability, and ensure safer neighborhoods across SD60. ",https://www.votejama.com/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc3MTE=,9077711,"Sanctuary policy, transparency, and accountability build mutual trust between the community and those protecting it.",https://www.emiliorodriguez.org/platform,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc3MDA=,9077700,Decriminalizing non-violent offenses so that people are not punished for behaviors that do not pose a threat to public safety.,https://www.peterwagenius.org/priorities,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NjY=,9077666,Limit use of cash bail for misdemeanor offenses. The balance of your bank account shouldn’t determine whether or not you sit in jail awaiting trial.,https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NjE=,9077661,Support gun violence prevention that centers the communities most impacted by violence so they can be at the table to lead and receive resources.,https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NjA=,9077660,"Increase funding for comprehensive public safety programs that actually keep people safe, including mental health co-responders, behavioral crisis response, violence interrupters and victim services.",https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NTg=,9077658,Fund youth employment programs to connect youth to their communities and prevent them from entering the criminal justice system in the first place.,https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2NTY=,9077656,Ban no-knock warrants.,https://www.monicameyermn.com/vision,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MTg=,9077618,"Everyone deserves safe and accessible roadways, walkways, and transit systems, free from harm, discrimination, and violence, ensuring they can reach their destinations with confidence.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MTE=,9077611,I support ending qualified immunity.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MDg=,9077608,I support ending the criminalization of poverty by ending the cash bail system.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc2MDM=,9077603,I support requiring police officers to carry their own liability insurance.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1OTM=,9077593,I support policies and programs meant to prevent and address hate crimes motivated by hate and bias.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1ODM=,9077583,"Safer mobility means prioritizing infrastructure for walking, biking, and public transit, while reducing unnecessary police interactions. This includes improving public transit, implementing speed-reduction strategies, reducing pretextual stops, and exploring unarmed civilian traffic enforcement.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc3MDM=,9077703,Support accountability and fairness in the justice system at all levels of government.,https://abigailwolters.com/index.html,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc0NDc=,9077447,"I support fully funding our police and giving officers the resources they need to protect our communities. I oppose the efforts by politically motivated, left-wing district attorneys to let offenders off the hook and put criminals back on the streets.",https://aarondimmock.org/#issues,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc1NDE=,9077541,BACK THE BLUE and give first responders the resources they need to keep us safe.,https://www.voterandyfine.com/,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NzM=,9077873,"Safer mobility means prioritizing infrastructure for walking, biking, and public transit, while reducing unnecessary police interactions. This includes improving public transit, implementing speed-reduction strategies, reducing pretextual stops, and exploring unarmed civilian traffic enforcement.",https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NjM=,9077863,I support policies and programs meant to prevent and address hate crimes motivated by hate and bias.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NTM=,9077853,I support requiring police officers to carry their own liability insurance.,https://www.doronforsenate.org/priorities#education-for-all,en
Z2lkOi8vYmFsbG90LWZhY3RvcnkvSXNzdWUvNjI=,Criminal Justice / Public Safety,Z2lkOi8vYmFsbG90LWZhY3RvcnkvU3RhbmNlLzkwNzc4NDg=,9077848,I support ending the criminalization of poverty by ending the cash bail system.,https://www.doronforsenate.org/priorities#education-for-all,en
